"","Territorio","Año","Fecha","Pollos","Panal","Edad","Vertebrado","ID","Juliano","Presa"
"545","FRAMIL","2019",2019-07-25,"2","P",32,NA,"FRAMIL 2019",206,"VESPULA"
"546","FRAMIL","2019",2019-07-25,"2","P",32,NA,"FRAMIL 2019",206,"VESPULA"
"547","FRAMIL","2019",2019-07-25,"2","P",32,NA,"FRAMIL 2019",206,"VESPULA"
"548","FRAMIL","2019",2019-07-25,"2","P",32,NA,"FRAMIL 2019",206,"VESPULA"
"549","FRAMIL","2019",2019-07-25,"2","P",32,NA,"FRAMIL 2019",206,"VESPULA"
"550","FRAMIL","2019",2019-07-25,"2","P",32,NA,"FRAMIL 2019",206,"VESPULA"
"551","FRAMIL","2019",2019-07-25,"2","P",32,NA,"FRAMIL 2019",206,"VESPULA"
"552","RUBIANS","2019",2019-08-09,"1","G",22,NA,"RUBIANS 2019",221,"VELUTINA"
"553","RUBIANS","2019",2019-08-09,"1","G",22,NA,"RUBIANS 2019",221,"VELUTINA"
"554","RUBIANS","2019",2019-08-09,"1","P",22,NA,"RUBIANS 2019",221,"VESPULA"
"555","RUBIANS","2019",2019-08-09,"1","G",22,NA,"RUBIANS 2019",221,"VELUTINA"
"556","RUBIANS","2019",2019-08-09,"1","P",22,NA,"RUBIANS 2019",221,"VESPULA"
"557","RUBIANS","2019",2019-08-10,"1","G",23,NA,"RUBIANS 2019",222,"VELUTINA"
"558","RUBIANS","2019",2019-08-10,"1",NA,23,"REPTIL","RUBIANS 2019",222,"REPTIL"
"559","RUBIANS","2019",2019-08-10,"1",NA,23,"REPTIL","RUBIANS 2019",222,"REPTIL"
"560","RUBIANS","2019",2019-08-10,"1","G",23,NA,"RUBIANS 2019",222,"VELUTINA"
"561","RUBIANS","2019",2019-08-11,"1","P",24,NA,"RUBIANS 2019",223,"VESPULA"
"562","RUBIANS","2019",2019-08-11,"1","P",24,NA,"RUBIANS 2019",223,"VESPULA"
"563","RUBIANS","2019",2019-08-11,"1","P",24,NA,"RUBIANS 2019",223,"VESPULA"
"564","RUBIANS","2019",2019-08-11,"1","P",24,NA,"RUBIANS 2019",223,"VESPULA"
"565","RUBIANS","2019",2019-08-11,"1","P",24,NA,"RUBIANS 2019",223,"VESPULA"
"566","RUBIANS","2019",2019-08-11,"1","P",24,NA,"RUBIANS 2019",223,"VESPULA"
"567","RUBIANS","2019",2019-08-11,"1","P",24,NA,"RUBIANS 2019",223,"VESPULA"
"568","RUBIANS","2019",2019-08-12,"1",NA,25,"REPTIL","RUBIANS 2019",224,"REPTIL"
"569","RUBIANS","2019",2019-08-12,"1","P",25,NA,"RUBIANS 2019",224,"VESPULA"
"570","RUBIANS","2019",2019-08-12,"1",NA,25,"REPTIL","RUBIANS 2019",224,"REPTIL"
"571","RUBIANS","2019",2019-08-12,"1","P",25,NA,"RUBIANS 2019",224,"VESPULA"
"572","RUBIANS","2019",2019-08-12,"1",NA,25,"REPTIL","RUBIANS 2019",224,"REPTIL"
"573","RUBIANS","2019",2019-08-12,"1",NA,25,"REPTIL","RUBIANS 2019",224,"REPTIL"
"574","RUBIANS","2019",2019-08-13,"1","P",26,NA,"RUBIANS 2019",225,"VESPULA"
"575","RUBIANS","2019",2019-08-13,"1",NA,26,"REPTIL","RUBIANS 2019",225,"REPTIL"
"576","RUBIANS","2019",2019-08-13,"1",NA,26,"REPTIL","RUBIANS 2019",225,"REPTIL"
"577","RUBIANS","2019",2019-08-13,"1","P",26,NA,"RUBIANS 2019",225,"VESPULA"
"578","RUBIANS","2019",2019-08-13,"1","P",26,NA,"RUBIANS 2019",225,"VESPULA"
"579","RUBIANS","2019",2019-08-13,"1","P",26,NA,"RUBIANS 2019",225,"VESPULA"
"580","RUBIANS","2019",2019-08-13,"1","G",26,NA,"RUBIANS 2019",225,"VELUTINA"
"581","RUBIANS","2019",2019-08-13,"1","G",26,NA,"RUBIANS 2019",225,"VELUTINA"
"582","RUBIANS","2019",2019-08-13,"1","G",26,NA,"RUBIANS 2019",225,"VELUTINA"
"583","RUBIANS","2019",2019-08-14,"1",NA,27,"REPTIL","RUBIANS 2019",226,"REPTIL"
"584","RUBIANS","2019",2019-08-14,"1",NA,27,"REPTIL","RUBIANS 2019",226,"REPTIL"
"585","RUBIANS","2019",2019-08-14,"1","P",27,NA,"RUBIANS 2019",226,"VESPULA"
"586","RUBIANS","2019",2019-08-14,"1","P",27,NA,"RUBIANS 2019",226,"VESPULA"
"587","AGRELA","2020",2020-07-10,"2","G",19,NA,"AGRELA 2020",192,"VELUTINA"
"588","AGRELA","2020",2020-07-10,"2","G",19,NA,"AGRELA 2020",192,"VELUTINA"
"589","AGRELA","2020",2020-07-10,"2",NA,19,"AVE","AGRELA 2020",192,"AVE"
"590","AGRELA","2020",2020-07-10,"2","G",19,NA,"AGRELA 2020",192,"VELUTINA"
"591","AGRELA","2020",2020-07-10,"2","P",19,NA,"AGRELA 2020",192,"VESPULA"
"592","AGRELA","2020",2020-07-10,"2","P",19,NA,"AGRELA 2020",192,"VESPULA"
"593","AGRELA","2020",2020-07-11,"2","P",20,NA,"AGRELA 2020",193,"VESPULA"
"594","AGRELA","2020",2020-07-11,"2","P",20,NA,"AGRELA 2020",193,"VESPULA"
"595","AGRELA","2020",2020-07-11,"2","P",20,NA,"AGRELA 2020",193,"VESPULA"
"596","AGRELA","2020",2020-07-11,"2","P",20,NA,"AGRELA 2020",193,"VESPULA"
"597","AGRELA","2020",2020-07-11,"2","P",20,NA,"AGRELA 2020",193,"VESPULA"
"598","AGRELA","2020",2020-07-11,"2","G",20,NA,"AGRELA 2020",193,"VELUTINA"
"599","AGRELA","2020",2020-07-12,"2","G",21,NA,"AGRELA 2020",194,"VELUTINA"
"600","AGRELA","2020",2020-07-12,"2",NA,21,"AVE","AGRELA 2020",194,"AVE"
"601","AGRELA","2020",2020-07-12,"2","G",21,NA,"AGRELA 2020",194,"VELUTINA"
"602","AGRELA","2020",2020-07-12,"2","G",21,NA,"AGRELA 2020",194,"VELUTINA"
"603","AGRELA","2020",2020-07-12,"2","G",21,NA,"AGRELA 2020",194,"VELUTINA"
"604","AGRELA","2020",2020-07-13,"2","G",22,NA,"AGRELA 2020",195,"VELUTINA"
"605","AGRELA","2020",2020-07-13,"2","G",22,NA,"AGRELA 2020",195,"VELUTINA"
"606","AGRELA","2020",2020-07-13,"2","P",22,NA,"AGRELA 2020",195,"VESPULA"
"607","AGRELA","2020",2020-07-13,"2","G",22,NA,"AGRELA 2020",195,"VELUTINA"
"608","AGRELA","2020",2020-07-13,"2","P",22,NA,"AGRELA 2020",195,"VESPULA"
"609","AGRELA","2020",2020-07-13,"2","P",22,NA,"AGRELA 2020",195,"VESPULA"
"610","AGRELA","2020",2020-07-13,"2","P",22,NA,"AGRELA 2020",195,"VESPULA"
"611","AGRELA","2020",2020-07-13,"2","P",22,NA,"AGRELA 2020",195,"VESPULA"
"612","AGRELA","2020",2020-07-13,"2",NA,22,"AVE","AGRELA 2020",195,"AVE"
"613","AGRELA","2020",2020-07-13,"2","P",22,NA,"AGRELA 2020",195,"VESPULA"
"614","AGRELA","2020",2020-07-13,"2","P",22,NA,"AGRELA 2020",195,"VESPULA"
"615","AGRELA","2020",2020-07-13,"2","P",22,NA,"AGRELA 2020",195,"VESPULA"
"616","AGRELA","2020",2020-07-13,"2","P",22,NA,"AGRELA 2020",195,"VESPULA"
"617","AGRELA","2020",2020-07-14,"2",NA,23,"AVE","AGRELA 2020",196,"AVE"
"618","AGRELA","2020",2020-07-14,"2","P",23,NA,"AGRELA 2020",196,"VESPULA"
"619","AGRELA","2020",2020-07-14,"2","P",23,NA,"AGRELA 2020",196,"VESPULA"
"620","AGRELA","2020",2020-07-14,"2",NA,23,"AVE","AGRELA 2020",196,"AVE"
"621","AGRELA","2020",2020-07-15,"2","P",24,NA,"AGRELA 2020",197,"VESPULA"
"622","AGRELA","2020",2020-07-15,"2","P",24,NA,"AGRELA 2020",197,"VESPULA"
"623","AGRELA","2020",2020-07-15,"2","G",24,NA,"AGRELA 2020",197,"VELUTINA"
"624","AGRELA","2020",2020-07-15,"2","G",24,NA,"AGRELA 2020",197,"VELUTINA"
"625","AGRELA","2020",2020-07-15,"2","G",24,NA,"AGRELA 2020",197,"VELUTINA"
"626","AGRELA","2020",2020-07-15,"2","G",24,NA,"AGRELA 2020",197,"VELUTINA"
"627","AGRELA","2020",2020-07-15,"2","G",24,NA,"AGRELA 2020",197,"VELUTINA"
"628","AGRELA","2020",2020-07-15,"2","G",24,NA,"AGRELA 2020",197,"VELUTINA"
"629","AGRELA","2020",2020-07-15,"2","P",24,NA,"AGRELA 2020",197,"VESPULA"
"630","AGRELA","2020",2020-07-16,"2","P",25,NA,"AGRELA 2020",198,"VESPULA"
"631","AGRELA","2020",2020-07-16,"2","P",25,NA,"AGRELA 2020",198,"VESPULA"
"632","AGRELA","2020",2020-07-16,"2","P",25,NA,"AGRELA 2020",198,"VESPULA"
"633","AGRELA","2020",2020-07-16,"2","P",25,NA,"AGRELA 2020",198,"VESPULA"
"634","AGRELA","2020",2020-07-16,"2","P",25,NA,"AGRELA 2020",198,"VESPULA"
"635","AGRELA","2020",2020-07-16,"2","G",25,NA,"AGRELA 2020",198,"VELUTINA"
"636","AGRELA","2020",2020-07-16,"2","P",25,NA,"AGRELA 2020",198,"VESPULA"
"637","AGRELA","2020",2020-07-16,"2","P",25,NA,"AGRELA 2020",198,"VESPULA"
"638","AGRELA","2020",2020-07-17,"2","P",26,NA,"AGRELA 2020",199,"VESPULA"
"639","AGRELA","2020",2020-07-17,"2","G",26,NA,"AGRELA 2020",199,"VELUTINA"
"640","AGRELA","2020",2020-07-17,"2",NA,26,"REPTIL","AGRELA 2020",199,"REPTIL"
"641","AGRELA","2020",2020-07-17,"2","P",26,NA,"AGRELA 2020",199,"VESPULA"
"642","AGRELA","2020",2020-07-17,"2",NA,26,"AVE","AGRELA 2020",199,"AVE"
"643","AGRELA","2020",2020-07-17,"2","P",26,NA,"AGRELA 2020",199,"VESPULA"
"644","AGRELA","2020",2020-07-17,"2","P",26,NA,"AGRELA 2020",199,"VESPULA"
"645","AGRELA","2020",2020-07-17,"2","P",26,NA,"AGRELA 2020",199,"VESPULA"
"646","AGRELA","2020",2020-07-18,"2","G",27,NA,"AGRELA 2020",200,"VELUTINA"
"647","AGRELA","2020",2020-07-18,"2","P",27,NA,"AGRELA 2020",200,"VESPULA"
"648","AGRELA","2020",2020-07-18,"2",NA,27,"REPTIL","AGRELA 2020",200,"REPTIL"
"649","AGRELA","2020",2020-07-18,"2","P",27,NA,"AGRELA 2020",200,"VESPULA"
"650","AGRELA","2020",2020-07-18,"2","P",27,NA,"AGRELA 2020",200,"VESPULA"
"651","AGRELA","2020",2020-07-18,"2","P",27,NA,"AGRELA 2020",200,"VESPULA"
"652","AGRELA","2020",2020-07-18,"2","P",27,NA,"AGRELA 2020",200,"VESPULA"
"653","AGRELA","2020",2020-07-18,"2","G",27,NA,"AGRELA 2020",200,"VELUTINA"
"654","AGRELA","2020",2020-07-19,"2","P",28,NA,"AGRELA 2020",201,"VESPULA"
"655","AGRELA","2020",2020-07-19,"2","P",28,NA,"AGRELA 2020",201,"VESPULA"
"656","AGRELA","2020",2020-07-19,"2","P",28,NA,"AGRELA 2020",201,"VESPULA"
"657","AGRELA","2020",2020-07-19,"2","P",28,NA,"AGRELA 2020",201,"VESPULA"
"658","AGRELA","2020",2020-07-19,"2","P",28,NA,"AGRELA 2020",201,"VESPULA"
"659","AGRELA","2020",2020-07-19,"2","P",28,NA,"AGRELA 2020",201,"VESPULA"
"660","AGRELA","2020",2020-07-19,"2","P",28,NA,"AGRELA 2020",201,"VESPULA"
"661","AGRELA","2020",2020-07-19,"2","P",28,NA,"AGRELA 2020",201,"VESPULA"
"662","AGRELA","2020",2020-07-19,"2","P",28,NA,"AGRELA 2020",201,"VESPULA"
"663","AGRELA","2020",2020-07-19,"2","P",28,NA,"AGRELA 2020",201,"VESPULA"
"664","AGRELA","2020",2020-07-20,"2","P",29,NA,"AGRELA 2020",202,"VESPULA"
"665","AGRELA","2020",2020-07-20,"2","P",29,NA,"AGRELA 2020",202,"VESPULA"
"666","AGRELA","2020",2020-07-20,"2","P",29,NA,"AGRELA 2020",202,"VESPULA"
"667","AGRELA","2020",2020-07-20,"2","P",29,NA,"AGRELA 2020",202,"VESPULA"
"668","AGRELA","2020",2020-07-20,"2","P",29,NA,"AGRELA 2020",202,"VESPULA"
"669","AGRELA","2020",2020-07-20,"2","P",29,NA,"AGRELA 2020",202,"VESPULA"
"670","AGRELA","2020",2020-07-20,"2","P",29,NA,"AGRELA 2020",202,"VESPULA"
"671","AGRELA","2020",2020-07-20,"2","P",29,NA,"AGRELA 2020",202,"VESPULA"
"672","AGRELA","2020",2020-07-20,"2","P",29,NA,"AGRELA 2020",202,"VESPULA"
"673","AGRELA","2020",2020-07-20,"2","P",29,NA,"AGRELA 2020",202,"VESPULA"
"674","AGRELA","2020",2020-07-21,"2","P",30,NA,"AGRELA 2020",203,"VESPULA"
"675","AGRELA","2020",2020-07-21,"2","G",30,NA,"AGRELA 2020",203,"VELUTINA"
"676","AGRELA","2020",2020-07-21,"2",NA,30,"REPTIL","AGRELA 2020",203,"REPTIL"
"677","AGRELA","2020",2020-07-21,"2","P",30,NA,"AGRELA 2020",203,"VESPULA"
"678","AGRELA","2020",2020-07-21,"2","P",30,NA,"AGRELA 2020",203,"VESPULA"
"679","AGRELA","2020",2020-07-21,"2","P",30,NA,"AGRELA 2020",203,"VESPULA"
"680","AGRELA","2020",2020-07-21,"2","P",30,NA,"AGRELA 2020",203,"VESPULA"
"681","AGRELA","2020",2020-07-21,"2","P",30,NA,"AGRELA 2020",203,"VESPULA"
"682","AGRELA","2020",2020-07-21,"2","P",30,NA,"AGRELA 2020",203,"VESPULA"
"683","AGRELA","2020",2020-07-21,"2","P",30,NA,"AGRELA 2020",203,"VESPULA"
"684","AGRELA","2020",2020-07-21,"2","P",30,NA,"AGRELA 2020",203,"VESPULA"
"685","AGRELA","2020",2020-07-21,"2","P",30,NA,"AGRELA 2020",203,"VESPULA"
"686","AGRELA","2020",2020-07-21,"2","P",30,NA,"AGRELA 2020",203,"VESPULA"
"687","AGRELA","2020",2020-07-21,"2","P",30,NA,"AGRELA 2020",203,"VESPULA"
"688","AGRELA","2020",2020-07-21,"2","P",30,NA,"AGRELA 2020",203,"VESPULA"
"689","AGRELA","2020",2020-07-22,"2","P",31,NA,"AGRELA 2020",204,"VESPULA"
"690","AGRELA","2020",2020-07-22,"2","P",31,NA,"AGRELA 2020",204,"VESPULA"
"691","AGRELA","2020",2020-07-22,"2","P",31,NA,"AGRELA 2020",204,"VESPULA"
"692","AGRELA","2020",2020-07-22,"2","P",31,NA,"AGRELA 2020",204,"VESPULA"
"693","AGRELA","2020",2020-07-22,"2","P",31,NA,"AGRELA 2020",204,"VESPULA"
"694","AGRELA","2020",2020-07-22,"2","P",31,NA,"AGRELA 2020",204,"VESPULA"
"695","AGRELA","2020",2020-07-22,"2","P",31,NA,"AGRELA 2020",204,"VESPULA"
"696","AGRELA","2020",2020-07-22,"2","P",31,NA,"AGRELA 2020",204,"VESPULA"
"697","AGRELA","2020",2020-07-23,"2","P",32,NA,"AGRELA 2020",205,"VESPULA"
"698","AGRELA","2020",2020-07-23,"2","P",32,NA,"AGRELA 2020",205,"VESPULA"
"699","AGRELA","2020",2020-07-23,"2","P",32,NA,"AGRELA 2020",205,"VESPULA"
"700","AGRELA","2020",2020-07-23,"2",NA,32,"AVE","AGRELA 2020",205,"AVE"
"701","AGRELA","2020",2020-07-23,"2","G",32,NA,"AGRELA 2020",205,"VELUTINA"
"702","AGRELA","2020",2020-07-24,"2","P",33,NA,"AGRELA 2020",206,"VESPULA"
"703","AGRELA","2020",2020-07-24,"2","P",33,NA,"AGRELA 2020",206,"VESPULA"
"704","AGRELA","2020",2020-07-24,"2","P",33,NA,"AGRELA 2020",206,"VESPULA"
"705","AGRELA","2020",2020-07-24,"2","P",33,NA,"AGRELA 2020",206,"VESPULA"
"706","AGRELA","2020",2020-07-24,"2","P",33,NA,"AGRELA 2020",206,"VESPULA"
"707","AGRELA","2020",2020-07-24,"2","P",33,NA,"AGRELA 2020",206,"VESPULA"
"708","AGRELA","2020",2020-07-24,"2","G",33,NA,"AGRELA 2020",206,"VELUTINA"
"709","AGRELA","2020",2020-07-25,"2","P",34,NA,"AGRELA 2020",207,"VESPULA"
"710","AGRELA","2020",2020-07-25,"2","P",34,NA,"AGRELA 2020",207,"VESPULA"
"711","AGRELA","2020",2020-07-25,"2","P",34,NA,"AGRELA 2020",207,"VESPULA"
"712","AGRELA","2020",2020-07-25,"2","P",34,NA,"AGRELA 2020",207,"VESPULA"
"713","AGRELA","2020",2020-07-25,"2","P",34,NA,"AGRELA 2020",207,"VESPULA"
"714","AGRELA","2020",2020-07-25,"2","P",34,NA,"AGRELA 2020",207,"VESPULA"
"715","AGRELA","2020",2020-07-26,"2",NA,35,"AVE","AGRELA 2020",208,"AVE"
"716","AGRELA","2020",2020-07-26,"2","P",35,NA,"AGRELA 2020",208,"VESPULA"
"717","AGRELA","2020",2020-07-26,"2","P",35,NA,"AGRELA 2020",208,"VESPULA"
"718","AGRELA","2020",2020-07-26,"2","P",35,NA,"AGRELA 2020",208,"VESPULA"
"719","AGRELA","2020",2020-07-26,"2","P",35,NA,"AGRELA 2020",208,"VESPULA"
"720","AGRELA","2020",2020-07-26,"2","P",35,NA,"AGRELA 2020",208,"VESPULA"
"721","AGRELA","2020",2020-07-26,"2","P",35,NA,"AGRELA 2020",208,"VESPULA"
"722","AGRELA","2020",2020-07-26,"2","P",35,NA,"AGRELA 2020",208,"VESPULA"
"723","AGRELA","2020",2020-07-26,"2","P",35,NA,"AGRELA 2020",208,"VESPULA"
"724","AGRELA","2020",2020-07-26,"2","P",35,NA,"AGRELA 2020",208,"VESPULA"
"725","AGRELA","2020",2020-07-26,"2","P",35,NA,"AGRELA 2020",208,"VESPULA"
"726","AGRELA","2020",2020-07-27,"2","G",36,NA,"AGRELA 2020",209,"VELUTINA"
"727","AGRELA","2020",2020-07-27,"2","P",36,NA,"AGRELA 2020",209,"VESPULA"
"728","AGRELA","2020",2020-07-27,"2","P",36,NA,"AGRELA 2020",209,"VESPULA"
"729","AGRELA","2020",2020-07-27,"2","P",36,NA,"AGRELA 2020",209,"VESPULA"
"730","AGRELA","2020",2020-07-27,"2","P",36,NA,"AGRELA 2020",209,"VESPULA"
"731","AGRELA","2020",2020-07-27,"2","P",36,NA,"AGRELA 2020",209,"VESPULA"
"732","AGRELA","2020",2020-07-27,"2","P",36,NA,"AGRELA 2020",209,"VESPULA"
"733","AGRELA","2020",2020-07-28,"2",NA,37,"AVE","AGRELA 2020",210,"AVE"
"734","AGRELA","2020",2020-07-28,"2","P",37,NA,"AGRELA 2020",210,"VESPULA"
"735","AGRELA","2020",2020-07-28,"2","P",37,NA,"AGRELA 2020",210,"VESPULA"
"736","AGRELA","2020",2020-07-28,"2","P",37,NA,"AGRELA 2020",210,"VESPULA"
"737","AGRELA","2020",2020-07-29,"2","P",38,NA,"AGRELA 2020",211,"VESPULA"
"738","AGRELA","2020",2020-07-29,"2","P",38,NA,"AGRELA 2020",211,"VESPULA"
"739","AGRELA","2020",2020-07-29,"2","P",38,NA,"AGRELA 2020",211,"VESPULA"
"740","AGRELA","2020",2020-07-29,"2","P",38,NA,"AGRELA 2020",211,"VESPULA"
"741","AGRELA","2020",2020-07-29,"2","P",38,NA,"AGRELA 2020",211,"VESPULA"
"742","AGRELA","2020",2020-07-29,"2",NA,38,"AVE","AGRELA 2020",211,"AVE"
"743","AGRELA","2020",2020-07-29,"2",NA,38,"AVE","AGRELA 2020",211,"AVE"
"744","AGRELA","2020",2020-07-29,"2","P",38,NA,"AGRELA 2020",211,"VESPULA"
"745","AGRELA","2020",2020-07-29,"2","P",38,NA,"AGRELA 2020",211,"VESPULA"
"746","AGRELA","2020",2020-07-29,"2","P",38,NA,"AGRELA 2020",211,"VESPULA"
"747","AGRELA","2020",2020-07-30,"2","P",39,NA,"AGRELA 2020",212,"VESPULA"
"748","AGRELA","2020",2020-07-30,"2",NA,39,"AVE","AGRELA 2020",212,"AVE"
"749","AGRELA","2020",2020-07-30,"2",NA,39,"AVE","AGRELA 2020",212,"AVE"
"750","AGRELA","2020",2020-07-30,"2","P",39,NA,"AGRELA 2020",212,"VESPULA"
"751","AGRELA","2020",2020-07-30,"2","P",39,NA,"AGRELA 2020",212,"VESPULA"
"752","AGRELA","2020",2020-07-30,"2","P",39,NA,"AGRELA 2020",212,"VESPULA"
"753","AGRELA","2020",2020-07-31,"2","P",40,NA,"AGRELA 2020",213,"VESPULA"
"754","AGRELA","2020",2020-07-31,"2","P",40,NA,"AGRELA 2020",213,"VESPULA"
"755","AGRELA","2020",2020-07-31,"2","P",40,NA,"AGRELA 2020",213,"VESPULA"
"756","AGRELA","2020",2020-07-31,"2","P",40,NA,"AGRELA 2020",213,"VESPULA"
"757","AGRELA","2020",2020-07-31,"2","P",40,NA,"AGRELA 2020",213,"VESPULA"
"758","AGRELA","2020",2020-07-31,"2","P",40,NA,"AGRELA 2020",213,"VESPULA"
"759","AGRELA","2020",2020-07-31,"2",NA,40,"AVE","AGRELA 2020",213,"AVE"
"760","AGRELA","2020",2020-07-31,"2","P",40,NA,"AGRELA 2020",213,"VESPULA"
"761","AGRELA","2020",2020-07-31,"2","P",40,NA,"AGRELA 2020",213,"VESPULA"
"762","AGRELA","2020",2020-08-01,"2","P",41,NA,"AGRELA 2020",214,"VESPULA"
"763","AGRELA","2020",2020-08-01,"2","P",41,NA,"AGRELA 2020",214,"VESPULA"
"764","AGRELA","2020",2020-08-01,"2","P",41,NA,"AGRELA 2020",214,"VESPULA"
"765","AGRELA","2020",2020-08-01,"2","P",41,NA,"AGRELA 2020",214,"VESPULA"
"766","AGRELA","2020",2020-08-01,"2","P",41,NA,"AGRELA 2020",214,"VESPULA"
"767","AGRELA","2020",2020-08-01,"2","P",41,NA,"AGRELA 2020",214,"VESPULA"
"768","AGRELA","2020",2020-08-01,"2","P",41,NA,"AGRELA 2020",214,"VESPULA"
"769","AGRELA","2020",2020-08-01,"2","P",41,NA,"AGRELA 2020",214,"VESPULA"
"770","AGRELA","2020",2020-08-01,"2","P",41,NA,"AGRELA 2020",214,"VESPULA"
"771","AGRELA","2020",2020-08-01,"2","P",41,NA,"AGRELA 2020",214,"VESPULA"
"772","MATADERO","2020",2020-07-11,"1","P",19,NA,"MATADERO 2020",193,"VESPULA"
"773","MATADERO","2020",2020-07-11,"1",NA,19,"REPTIL","MATADERO 2020",193,"REPTIL"
"774","MATADERO","2020",2020-07-11,"1","P",19,NA,"MATADERO 2020",193,"VESPULA"
"775","MATADERO","2020",2020-07-11,"1","P",19,NA,"MATADERO 2020",193,"VESPULA"
"776","MATADERO","2020",2020-07-11,"1","P",19,NA,"MATADERO 2020",193,"VESPULA"
"777","MATADERO","2020",2020-07-11,"1","P",19,NA,"MATADERO 2020",193,"VESPULA"
"778","MATADERO","2020",2020-07-11,"1","P",19,NA,"MATADERO 2020",193,"VESPULA"
"779","MATADERO","2020",2020-07-12,"1","P",20,NA,"MATADERO 2020",194,"VESPULA"
"780","MATADERO","2020",2020-07-12,"1","P",20,NA,"MATADERO 2020",194,"VESPULA"
"781","MATADERO","2020",2020-07-12,"1",NA,20,"REPTIL","MATADERO 2020",194,"REPTIL"
"782","MATADERO","2020",2020-07-12,"1","P",20,NA,"MATADERO 2020",194,"VESPULA"
"783","MATADERO","2020",2020-07-13,"1","P",21,NA,"MATADERO 2020",195,"VESPULA"
"784","MATADERO","2020",2020-07-13,"1","P",21,NA,"MATADERO 2020",195,"VESPULA"
"785","MATADERO","2020",2020-07-13,"1","P",21,NA,"MATADERO 2020",195,"VESPULA"
"786","MATADERO","2020",2020-07-13,"1","P",21,NA,"MATADERO 2020",195,"VESPULA"
"787","MATADERO","2020",2020-07-13,"1","P",21,NA,"MATADERO 2020",195,"VESPULA"
"788","MATADERO","2020",2020-07-13,"1","P",21,NA,"MATADERO 2020",195,"VESPULA"
"789","MATADERO","2020",2020-07-13,"1",NA,21,"AVE","MATADERO 2020",195,"AVE"
"790","MATADERO","2020",2020-07-13,"1",NA,21,"AVE","MATADERO 2020",195,"AVE"
"791","MATADERO","2020",2020-07-14,"1","G",22,NA,"MATADERO 2020",196,"VELUTINA"
"792","MATADERO","2020",2020-07-14,"1",NA,22,"AVE","MATADERO 2020",196,"AVE"
"793","MATADERO","2020",2020-07-14,"1","P",22,NA,"MATADERO 2020",196,"VESPULA"
"794","MATADERO","2020",2020-07-14,"1","G",22,NA,"MATADERO 2020",196,"VELUTINA"
"795","MATADERO","2020",2020-07-14,"1","P",22,NA,"MATADERO 2020",196,"VESPULA"
"796","MATADERO","2020",2020-07-15,"1","G",23,NA,"MATADERO 2020",197,"VELUTINA"
"797","MATADERO","2020",2020-07-15,"1","G",23,NA,"MATADERO 2020",197,"VELUTINA"
"798","MATADERO","2020",2020-07-15,"1",NA,23,"REPTIL","MATADERO 2020",197,"REPTIL"
"799","MATADERO","2020",2020-07-15,"1","P",23,NA,"MATADERO 2020",197,"VESPULA"
"800","MATADERO","2020",2020-07-15,"1","P",23,NA,"MATADERO 2020",197,"VESPULA"
"801","MATADERO","2020",2020-07-15,"1","P",23,NA,"MATADERO 2020",197,"VESPULA"
"802","MATADERO","2020",2020-07-16,"1","P",24,NA,"MATADERO 2020",198,"VESPULA"
"803","MATADERO","2020",2020-07-16,"1","P",24,NA,"MATADERO 2020",198,"VESPULA"
"804","MATADERO","2020",2020-07-16,"1","P",24,NA,"MATADERO 2020",198,"VESPULA"
"805","MATADERO","2020",2020-07-16,"1","P",24,NA,"MATADERO 2020",198,"VESPULA"
"806","MATADERO","2020",2020-07-17,"1","G",25,NA,"MATADERO 2020",199,"VELUTINA"
"807","MATADERO","2020",2020-07-17,"1","G",25,NA,"MATADERO 2020",199,"VELUTINA"
"808","MATADERO","2020",2020-07-17,"1",NA,25,"AVE","MATADERO 2020",199,"AVE"
"809","MATADERO","2020",2020-07-17,"1",NA,25,"AVE","MATADERO 2020",199,"AVE"
"810","MATADERO","2020",2020-07-17,"1",NA,25,"AVE","MATADERO 2020",199,"AVE"
"811","MATADERO","2020",2020-07-17,"1","G",25,NA,"MATADERO 2020",199,"VELUTINA"
"812","MATADERO","2020",2020-07-18,"1",NA,26,"AVE","MATADERO 2020",200,"AVE"
"813","MATADERO","2020",2020-07-18,"1","P",26,NA,"MATADERO 2020",200,"VESPULA"
"814","MATADERO","2020",2020-07-18,"1",NA,26,"AVE","MATADERO 2020",200,"AVE"
"815","MATADERO","2020",2020-07-18,"1",NA,26,"AVE","MATADERO 2020",200,"AVE"
"816","MATADERO","2020",2020-07-18,"1","P",26,NA,"MATADERO 2020",200,"VESPULA"
"817","MATADERO","2020",2020-07-19,"1","P",27,NA,"MATADERO 2020",201,"VESPULA"
"818","MATADERO","2020",2020-07-19,"1","P",27,NA,"MATADERO 2020",201,"VESPULA"
"819","MATADERO","2020",2020-07-19,"1","G",27,NA,"MATADERO 2020",201,"VELUTINA"
"820","MATADERO","2020",2020-07-19,"1","G",27,NA,"MATADERO 2020",201,"VELUTINA"
"821","MATADERO","2020",2020-07-19,"1","P",27,NA,"MATADERO 2020",201,"VESPULA"
"822","MATADERO","2020",2020-07-19,"1","P",27,NA,"MATADERO 2020",201,"VESPULA"
"823","MATADERO","2020",2020-07-19,"1",NA,27,"AVE","MATADERO 2020",201,"AVE"
"824","MATADERO","2020",2020-07-19,"1","P",27,NA,"MATADERO 2020",201,"VESPULA"
